,title,company,description,location
1040, Data Engineer , SBasetech ,"Position – Data EngineerLocation –  Dallas, TX - Day 1 OnsiteDuration – 1+ Year (Extendable)     Job Description:      5 to 12+ years of development experienceBachelor’s degree in Computer Science, MIS or related field (industry experience substitutable)Expert level in data warehouse design/architecture, dimensional data modeling and ETL process developmentAdvanced level development in SQL/NoSQL scripting and complex stored procedures (Snowflake, SQL Server, DynomoDB, NEO4J a plus)Extremely prof"," SBasetech  Dallas, TX, USA "
1041, Data Engineer , Randstad Technologies ,"job summary:  Our well known, growing client is looking for their next Data engineer! The purpose of this role is to work closely with the business and other IT team member to develop solutions that help them understand, model and govern the company's data and to ensure best practice is applied in the transit and transformation of data through its journey from creation to actionable information. They're looking for someone experienced with Hadoop/spark/azure cloud experience. Looking for someone"," Randstad Technologies  Orange, CT, USA "
1042, Data Engineer II ," Lorven Technologies, Inc. ","Our client is looking Data Engineer II for  Long term  project in Cincinnati, OH below is the detailed requirements. Job Title : Data Engineer II  Location :  Cincinnati, OH  Duration : Long term Job description: Required Skills: Bachelor's degree in Computer science or equivalent, with minimum 10+ years of relevant experience. Candidate should have Strong experience in SQL skills Experience building ETL Pipelines (specifically migrating DB2 to Snowflake) Experience using cloud technology - AWS/"," Lorven Technologies, Inc.  Cincinnati, OH, USA "
1043, Data Engineer ," CloudRay, Inc ",Sr Data Engineer 100% remote position  . . Please let me know if you would be interested in this position.Must have absolutely cracking exp. in python (pyspark will NOT be accepted) and relational databases including data modeling and query optimization. Some exp. on web development is essial. We don't really care for any cloud exp as we are not on cloud. So we are agnostic about cloud (no advantage nor disadvantage). Don't need people who have simply migrated databases and code. This is a very ," CloudRay, Inc  Remote "
1044, Data Engineer 3 (Technical) ," Northwest Permanente, PC ","The Data Engineer 3 position provides the opportunity to learn different operational areas of Kaiser Permanente (KP), help drive key business decisions and impact how health care is delivered. Analyze business information and reporting needs, assess existing data sources and translate into logical and physical information and domain data marts.     Join our medical group Northwest Permanente is a self-governed, physician-led, multi-specialty group of 1,500 physicians, surgeons, and clinicians, c"," Northwest Permanente, PC  Portland, OR, USA "
1045, Data & Automation Engineer ," ClearBridge Investments, LLC ",ClearBridge Investments is a leading global equity manager with over $157 billion in assets under management.  The firm is committed to delivering long-term results through active management. We have followed this approach for more than 50 years and continue to offer investment solutions that emphasize differentiated stock selection to move our clients forward. Our investment decisions are supported by a robust research platform that conducts in-depth fundamental analysis of individual securitie," ClearBridge Investments, LLC  New York, NY, USA "
1046, Data Engineer , Randstad Technologies ,"job summary:  Looking for a dynamic Data Engineer with great communication skills who can interpret and translate data into it's simplest form.  Must have 6+ years of experience and good knowledge of Python, Java, SQL, AWS and Data Warehouses.  Very competitive salary with achievement based opportunities for annual bonuses and increases. Great health and life insurance plans.  Paid holiday and vacation time.   location: WOODCLIFF LAKE, New Jersey  job type: Permanent  salary: $170,000 - 180,000 "," Randstad Technologies  Woodcliff Lake, NJ, USA "
1047, Data Engineer , Hashi Solutions ,"We are excited to be bringing on a candidate to help us connect the various data instances across our platform. The right candidate will own and develop our knowledge infrastructure between platform-generated data, data received from third parties, and historical customer data. They will also have opportunities to collaborate cross-functionally with data scientists, software engineers, product managers, and other functions across the company to deliver world class, cutting edge data products. Re", Hashi Solutions  Remote 
1048, Data Engineer , Randstad Technologies ,"job summary:  As a member of the Futures Technology team, you will be working directly with the business along with other developers and operational teams around the globe in a follow-the-sun support model.  You will be responsible for developing innovative data and analytics solutions, as well as being part of the global operational support rota for our critical systems. This means creating, testing, and releasing data models, data analysis and data visualization. Also, automating manual proces"," Randstad Technologies  Chicago, IL, USA "
1049, Data Engineer ," Sysmind, LLC ","Please share me resume @ Job Description 10-12 years of experience in data modelling, data warehousing, data entity analysis, logical and relational database design Experience in the Reference Data /securities or financial services industry . Expert in the design, development and implementation of data engineering, modelling, reporting and leveraging database technologies and tools.  Re-engineer older technologies including VBA and macros into end-to-end solutions leveraging corporate standard t"," Sysmind, LLC  New York, NY, USA "
1050, Data Engineer , Nigel Frank International ,"Must be Salary up to $150k  Remote Summary As a member of the Technology Services Team, the Senior Data Engineer will participate in the design and development of sophisticated data management systems, data science driven analytics and algorithmic trading platforms. This person will implement and maintain these processes in both internally hosted data center and in AWS in close coordination with onsite and offshore teammates.  Duties and Responsibilities Design and develop Systems including oper", Nigel Frank International  Remote 
1051, Data Engineer ," Softworld, Inc. ","Data Engineer  6+ Month Contract to Hire  100% Remote Must be Local to the Boston Area Key Skills: Python, Snowflake, and knowledge in alternative investments, specifically private equity. Responsibilities: Work with Scrum Masters, Product Owners, and peer developers to iteratively create technical solutions that meet business and technical requirements Analyze technical system problems, and design and implement effective solutions Handle end-to-end development, including coding, testing, and de"," Softworld, Inc.  Boston, MA, USA "
1052, Data Engineer , SBasetech ,"Position – Data EngineerLocation –  Dallas, TX - Day 1 OnsiteDuration – 1+ Year (Extendable)     Job Description:      5 to 12+ years of development experienceBachelor’s degree in Computer Science, MIS or related field (industry experience substitutable)Expert level in data warehouse design/architecture, dimensional data modeling and ETL process developmentAdvanced level development in SQL/NoSQL scripting and complex stored procedures (Snowflake, SQL Server, DynomoDB, NEO4J a plus)Extremely prof"," SBasetech  Dallas, TX, USA "
1053, Data Engineer , Randstad Technologies ,"job summary:  Our well known, growing client is looking for their next Data engineer! The purpose of this role is to work closely with the business and other IT team member to develop solutions that help them understand, model and govern the company's data and to ensure best practice is applied in the transit and transformation of data through its journey from creation to actionable information. They're looking for someone experienced with Hadoop/spark/azure cloud experience. Looking for someone"," Randstad Technologies  Orange, CT, USA "
1054, Data Engineer II ," Lorven Technologies, Inc. ","Our client is looking Data Engineer II for  Long term  project in Cincinnati, OH below is the detailed requirements. Job Title : Data Engineer II  Location :  Cincinnati, OH  Duration : Long term Job description: Required Skills: Bachelor's degree in Computer science or equivalent, with minimum 10+ years of relevant experience. Candidate should have Strong experience in SQL skills Experience building ETL Pipelines (specifically migrating DB2 to Snowflake) Experience using cloud technology - AWS/"," Lorven Technologies, Inc.  Cincinnati, OH, USA "
1055, Data Engineer ," CloudRay, Inc ",Sr Data Engineer 100% remote position  . . Please let me know if you would be interested in this position.Must have absolutely cracking exp. in python (pyspark will NOT be accepted) and relational databases including data modeling and query optimization. Some exp. on web development is essial. We don't really care for any cloud exp as we are not on cloud. So we are agnostic about cloud (no advantage nor disadvantage). Don't need people who have simply migrated databases and code. This is a very ," CloudRay, Inc  Remote "
1056, Data Engineer 3 (Technical) ," Northwest Permanente, PC ","The Data Engineer 3 position provides the opportunity to learn different operational areas of Kaiser Permanente (KP), help drive key business decisions and impact how health care is delivered. Analyze business information and reporting needs, assess existing data sources and translate into logical and physical information and domain data marts.     Join our medical group Northwest Permanente is a self-governed, physician-led, multi-specialty group of 1,500 physicians, surgeons, and clinicians, c"," Northwest Permanente, PC  Portland, OR, USA "
1057, Data & Automation Engineer ," ClearBridge Investments, LLC ",ClearBridge Investments is a leading global equity manager with over $157 billion in assets under management.  The firm is committed to delivering long-term results through active management. We have followed this approach for more than 50 years and continue to offer investment solutions that emphasize differentiated stock selection to move our clients forward. Our investment decisions are supported by a robust research platform that conducts in-depth fundamental analysis of individual securitie," ClearBridge Investments, LLC  New York, NY, USA "
1058, Data Engineer , Randstad Technologies ,"job summary:  Looking for a dynamic Data Engineer with great communication skills who can interpret and translate data into it's simplest form.  Must have 6+ years of experience and good knowledge of Python, Java, SQL, AWS and Data Warehouses.  Very competitive salary with achievement based opportunities for annual bonuses and increases. Great health and life insurance plans.  Paid holiday and vacation time.   location: WOODCLIFF LAKE, New Jersey  job type: Permanent  salary: $170,000 - 180,000 "," Randstad Technologies  Woodcliff Lake, NJ, USA "
1059, Data Engineer , Hashi Solutions ,"We are excited to be bringing on a candidate to help us connect the various data instances across our platform. The right candidate will own and develop our knowledge infrastructure between platform-generated data, data received from third parties, and historical customer data. They will also have opportunities to collaborate cross-functionally with data scientists, software engineers, product managers, and other functions across the company to deliver world class, cutting edge data products. Re", Hashi Solutions  Remote 
1060, Data Engineer , Randstad Technologies ,"job summary:  As a member of the Futures Technology team, you will be working directly with the business along with other developers and operational teams around the globe in a follow-the-sun support model.  You will be responsible for developing innovative data and analytics solutions, as well as being part of the global operational support rota for our critical systems. This means creating, testing, and releasing data models, data analysis and data visualization. Also, automating manual proces"," Randstad Technologies  Chicago, IL, USA "
1061, Data Engineer ," Sysmind, LLC ","Please share me resume @ Job Description 10-12 years of experience in data modelling, data warehousing, data entity analysis, logical and relational database design Experience in the Reference Data /securities or financial services industry . Expert in the design, development and implementation of data engineering, modelling, reporting and leveraging database technologies and tools.  Re-engineer older technologies including VBA and macros into end-to-end solutions leveraging corporate standard t"," Sysmind, LLC  New York, NY, USA "
1062, Data Engineer , Nigel Frank International ,"Must be Salary up to $150k  Remote Summary As a member of the Technology Services Team, the Senior Data Engineer will participate in the design and development of sophisticated data management systems, data science driven analytics and algorithmic trading platforms. This person will implement and maintain these processes in both internally hosted data center and in AWS in close coordination with onsite and offshore teammates.  Duties and Responsibilities Design and develop Systems including oper", Nigel Frank International  Remote 
1063, Data Engineer ," Softworld, Inc. ","Data Engineer  6+ Month Contract to Hire  100% Remote Must be Local to the Boston Area Key Skills: Python, Snowflake, and knowledge in alternative investments, specifically private equity. Responsibilities: Work with Scrum Masters, Product Owners, and peer developers to iteratively create technical solutions that meet business and technical requirements Analyze technical system problems, and design and implement effective solutions Handle end-to-end development, including coding, testing, and de"," Softworld, Inc.  Boston, MA, USA "
1064, Data Engineer , SBasetech ,"Position – Data EngineerLocation –  Dallas, TX - Day 1 OnsiteDuration – 1+ Year (Extendable)     Job Description:      5 to 12+ years of development experienceBachelor’s degree in Computer Science, MIS or related field (industry experience substitutable)Expert level in data warehouse design/architecture, dimensional data modeling and ETL process developmentAdvanced level development in SQL/NoSQL scripting and complex stored procedures (Snowflake, SQL Server, DynomoDB, NEO4J a plus)Extremely prof"," SBasetech  Dallas, TX, USA "
1065, Data Engineer , Randstad Technologies ,"job summary:  Our well known, growing client is looking for their next Data engineer! The purpose of this role is to work closely with the business and other IT team member to develop solutions that help them understand, model and govern the company's data and to ensure best practice is applied in the transit and transformation of data through its journey from creation to actionable information. They're looking for someone experienced with Hadoop/spark/azure cloud experience. Looking for someone"," Randstad Technologies  Orange, CT, USA "
1066, Data Engineer II ," Lorven Technologies, Inc. ","Our client is looking Data Engineer II for  Long term  project in Cincinnati, OH below is the detailed requirements. Job Title : Data Engineer II  Location :  Cincinnati, OH  Duration : Long term Job description: Required Skills: Bachelor's degree in Computer science or equivalent, with minimum 10+ years of relevant experience. Candidate should have Strong experience in SQL skills Experience building ETL Pipelines (specifically migrating DB2 to Snowflake) Experience using cloud technology - AWS/"," Lorven Technologies, Inc.  Cincinnati, OH, USA "
1067, Data Engineer ," CloudRay, Inc ",Sr Data Engineer 100% remote position  . . Please let me know if you would be interested in this position.Must have absolutely cracking exp. in python (pyspark will NOT be accepted) and relational databases including data modeling and query optimization. Some exp. on web development is essial. We don't really care for any cloud exp as we are not on cloud. So we are agnostic about cloud (no advantage nor disadvantage). Don't need people who have simply migrated databases and code. This is a very ," CloudRay, Inc  Remote "
1068, Data Engineer 3 (Technical) ," Northwest Permanente, PC ","The Data Engineer 3 position provides the opportunity to learn different operational areas of Kaiser Permanente (KP), help drive key business decisions and impact how health care is delivered. Analyze business information and reporting needs, assess existing data sources and translate into logical and physical information and domain data marts.     Join our medical group Northwest Permanente is a self-governed, physician-led, multi-specialty group of 1,500 physicians, surgeons, and clinicians, c"," Northwest Permanente, PC  Portland, OR, USA "
1069, Data & Automation Engineer ," ClearBridge Investments, LLC ",ClearBridge Investments is a leading global equity manager with over $157 billion in assets under management.  The firm is committed to delivering long-term results through active management. We have followed this approach for more than 50 years and continue to offer investment solutions that emphasize differentiated stock selection to move our clients forward. Our investment decisions are supported by a robust research platform that conducts in-depth fundamental analysis of individual securitie," ClearBridge Investments, LLC  New York, NY, USA "
1070, Data Engineer , Randstad Technologies ,"job summary:  Looking for a dynamic Data Engineer with great communication skills who can interpret and translate data into it's simplest form.  Must have 6+ years of experience and good knowledge of Python, Java, SQL, AWS and Data Warehouses.  Very competitive salary with achievement based opportunities for annual bonuses and increases. Great health and life insurance plans.  Paid holiday and vacation time.   location: WOODCLIFF LAKE, New Jersey  job type: Permanent  salary: $170,000 - 180,000 "," Randstad Technologies  Woodcliff Lake, NJ, USA "
1071, Data Engineer , Hashi Solutions ,"We are excited to be bringing on a candidate to help us connect the various data instances across our platform. The right candidate will own and develop our knowledge infrastructure between platform-generated data, data received from third parties, and historical customer data. They will also have opportunities to collaborate cross-functionally with data scientists, software engineers, product managers, and other functions across the company to deliver world class, cutting edge data products. Re", Hashi Solutions  Remote 
1072, Data Engineer , Randstad Technologies ,"job summary:  As a member of the Futures Technology team, you will be working directly with the business along with other developers and operational teams around the globe in a follow-the-sun support model.  You will be responsible for developing innovative data and analytics solutions, as well as being part of the global operational support rota for our critical systems. This means creating, testing, and releasing data models, data analysis and data visualization. Also, automating manual proces"," Randstad Technologies  Chicago, IL, USA "
1073, Data Engineer ," Sysmind, LLC ","Please share me resume @ Job Description 10-12 years of experience in data modelling, data warehousing, data entity analysis, logical and relational database design Experience in the Reference Data /securities or financial services industry . Expert in the design, development and implementation of data engineering, modelling, reporting and leveraging database technologies and tools.  Re-engineer older technologies including VBA and macros into end-to-end solutions leveraging corporate standard t"," Sysmind, LLC  New York, NY, USA "
1074, Data Engineer , Nigel Frank International ,"Must be Salary up to $150k  Remote Summary As a member of the Technology Services Team, the Senior Data Engineer will participate in the design and development of sophisticated data management systems, data science driven analytics and algorithmic trading platforms. This person will implement and maintain these processes in both internally hosted data center and in AWS in close coordination with onsite and offshore teammates.  Duties and Responsibilities Design and develop Systems including oper", Nigel Frank International  Remote 
1075, Data Engineer ," Softworld, Inc. ","Data Engineer  6+ Month Contract to Hire  100% Remote Must be Local to the Boston Area Key Skills: Python, Snowflake, and knowledge in alternative investments, specifically private equity. Responsibilities: Work with Scrum Masters, Product Owners, and peer developers to iteratively create technical solutions that meet business and technical requirements Analyze technical system problems, and design and implement effective solutions Handle end-to-end development, including coding, testing, and de"," Softworld, Inc.  Boston, MA, USA "
1076, Data Engineer , SBasetech ,"Position – Data EngineerLocation –  Dallas, TX - Day 1 OnsiteDuration – 1+ Year (Extendable)     Job Description:      5 to 12+ years of development experienceBachelor’s degree in Computer Science, MIS or related field (industry experience substitutable)Expert level in data warehouse design/architecture, dimensional data modeling and ETL process developmentAdvanced level development in SQL/NoSQL scripting and complex stored procedures (Snowflake, SQL Server, DynomoDB, NEO4J a plus)Extremely prof"," SBasetech  Dallas, TX, USA "
1077, Data Engineer , Randstad Technologies ,"job summary:  Our well known, growing client is looking for their next Data engineer! The purpose of this role is to work closely with the business and other IT team member to develop solutions that help them understand, model and govern the company's data and to ensure best practice is applied in the transit and transformation of data through its journey from creation to actionable information. They're looking for someone experienced with Hadoop/spark/azure cloud experience. Looking for someone"," Randstad Technologies  Orange, CT, USA "
1078, Data Engineer II ," Lorven Technologies, Inc. ","Our client is looking Data Engineer II for  Long term  project in Cincinnati, OH below is the detailed requirements. Job Title : Data Engineer II  Location :  Cincinnati, OH  Duration : Long term Job description: Required Skills: Bachelor's degree in Computer science or equivalent, with minimum 10+ years of relevant experience. Candidate should have Strong experience in SQL skills Experience building ETL Pipelines (specifically migrating DB2 to Snowflake) Experience using cloud technology - AWS/"," Lorven Technologies, Inc.  Cincinnati, OH, USA "
1079, Data Engineer ," CloudRay, Inc ",Sr Data Engineer 100% remote position  . . Please let me know if you would be interested in this position.Must have absolutely cracking exp. in python (pyspark will NOT be accepted) and relational databases including data modeling and query optimization. Some exp. on web development is essial. We don't really care for any cloud exp as we are not on cloud. So we are agnostic about cloud (no advantage nor disadvantage). Don't need people who have simply migrated databases and code. This is a very ," CloudRay, Inc  Remote "
1080, Data Engineer 3 (Technical) ," Northwest Permanente, PC ","The Data Engineer 3 position provides the opportunity to learn different operational areas of Kaiser Permanente (KP), help drive key business decisions and impact how health care is delivered. Analyze business information and reporting needs, assess existing data sources and translate into logical and physical information and domain data marts.     Join our medical group Northwest Permanente is a self-governed, physician-led, multi-specialty group of 1,500 physicians, surgeons, and clinicians, c"," Northwest Permanente, PC  Portland, OR, USA "
1081, Data & Automation Engineer ," ClearBridge Investments, LLC ",ClearBridge Investments is a leading global equity manager with over $157 billion in assets under management.  The firm is committed to delivering long-term results through active management. We have followed this approach for more than 50 years and continue to offer investment solutions that emphasize differentiated stock selection to move our clients forward. Our investment decisions are supported by a robust research platform that conducts in-depth fundamental analysis of individual securitie," ClearBridge Investments, LLC  New York, NY, USA "
1082, Data Engineer , Randstad Technologies ,"job summary:  Looking for a dynamic Data Engineer with great communication skills who can interpret and translate data into it's simplest form.  Must have 6+ years of experience and good knowledge of Python, Java, SQL, AWS and Data Warehouses.  Very competitive salary with achievement based opportunities for annual bonuses and increases. Great health and life insurance plans.  Paid holiday and vacation time.   location: WOODCLIFF LAKE, New Jersey  job type: Permanent  salary: $170,000 - 180,000 "," Randstad Technologies  Woodcliff Lake, NJ, USA "
1083, Data Engineer , Hashi Solutions ,"We are excited to be bringing on a candidate to help us connect the various data instances across our platform. The right candidate will own and develop our knowledge infrastructure between platform-generated data, data received from third parties, and historical customer data. They will also have opportunities to collaborate cross-functionally with data scientists, software engineers, product managers, and other functions across the company to deliver world class, cutting edge data products. Re", Hashi Solutions  Remote 
1084, Data Engineer , Randstad Technologies ,"job summary:  As a member of the Futures Technology team, you will be working directly with the business along with other developers and operational teams around the globe in a follow-the-sun support model.  You will be responsible for developing innovative data and analytics solutions, as well as being part of the global operational support rota for our critical systems. This means creating, testing, and releasing data models, data analysis and data visualization. Also, automating manual proces"," Randstad Technologies  Chicago, IL, USA "
1085, Data Engineer ," Sysmind, LLC ","Please share me resume @ Job Description 10-12 years of experience in data modelling, data warehousing, data entity analysis, logical and relational database design Experience in the Reference Data /securities or financial services industry . Expert in the design, development and implementation of data engineering, modelling, reporting and leveraging database technologies and tools.  Re-engineer older technologies including VBA and macros into end-to-end solutions leveraging corporate standard t"," Sysmind, LLC  New York, NY, USA "
1086, Data Engineer , Nigel Frank International ,"Must be Salary up to $150k  Remote Summary As a member of the Technology Services Team, the Senior Data Engineer will participate in the design and development of sophisticated data management systems, data science driven analytics and algorithmic trading platforms. This person will implement and maintain these processes in both internally hosted data center and in AWS in close coordination with onsite and offshore teammates.  Duties and Responsibilities Design and develop Systems including oper", Nigel Frank International  Remote 
1087, Data Engineer ," Softworld, Inc. ","Data Engineer  6+ Month Contract to Hire  100% Remote Must be Local to the Boston Area Key Skills: Python, Snowflake, and knowledge in alternative investments, specifically private equity. Responsibilities: Work with Scrum Masters, Product Owners, and peer developers to iteratively create technical solutions that meet business and technical requirements Analyze technical system problems, and design and implement effective solutions Handle end-to-end development, including coding, testing, and de"," Softworld, Inc.  Boston, MA, USA "
1088, Data Engineer , SBasetech ,"Position – Data EngineerLocation –  Dallas, TX - Day 1 OnsiteDuration – 1+ Year (Extendable)     Job Description:      5 to 12+ years of development experienceBachelor’s degree in Computer Science, MIS or related field (industry experience substitutable)Expert level in data warehouse design/architecture, dimensional data modeling and ETL process developmentAdvanced level development in SQL/NoSQL scripting and complex stored procedures (Snowflake, SQL Server, DynomoDB, NEO4J a plus)Extremely prof"," SBasetech  Dallas, TX, USA "
1089, Data Engineer , Randstad Technologies ,"job summary:  Our well known, growing client is looking for their next Data engineer! The purpose of this role is to work closely with the business and other IT team member to develop solutions that help them understand, model and govern the company's data and to ensure best practice is applied in the transit and transformation of data through its journey from creation to actionable information. They're looking for someone experienced with Hadoop/spark/azure cloud experience. Looking for someone"," Randstad Technologies  Orange, CT, USA "
1090, Data Engineer II ," Lorven Technologies, Inc. ","Our client is looking Data Engineer II for  Long term  project in Cincinnati, OH below is the detailed requirements. Job Title : Data Engineer II  Location :  Cincinnati, OH  Duration : Long term Job description: Required Skills: Bachelor's degree in Computer science or equivalent, with minimum 10+ years of relevant experience. Candidate should have Strong experience in SQL skills Experience building ETL Pipelines (specifically migrating DB2 to Snowflake) Experience using cloud technology - AWS/"," Lorven Technologies, Inc.  Cincinnati, OH, USA "
1091, Data Engineer ," CloudRay, Inc ",Sr Data Engineer 100% remote position  . . Please let me know if you would be interested in this position.Must have absolutely cracking exp. in python (pyspark will NOT be accepted) and relational databases including data modeling and query optimization. Some exp. on web development is essial. We don't really care for any cloud exp as we are not on cloud. So we are agnostic about cloud (no advantage nor disadvantage). Don't need people who have simply migrated databases and code. This is a very ," CloudRay, Inc  Remote "
1092, Data Engineer 3 (Technical) ," Northwest Permanente, PC ","The Data Engineer 3 position provides the opportunity to learn different operational areas of Kaiser Permanente (KP), help drive key business decisions and impact how health care is delivered. Analyze business information and reporting needs, assess existing data sources and translate into logical and physical information and domain data marts.     Join our medical group Northwest Permanente is a self-governed, physician-led, multi-specialty group of 1,500 physicians, surgeons, and clinicians, c"," Northwest Permanente, PC  Portland, OR, USA "
1093, Data & Automation Engineer ," ClearBridge Investments, LLC ",ClearBridge Investments is a leading global equity manager with over $157 billion in assets under management.  The firm is committed to delivering long-term results through active management. We have followed this approach for more than 50 years and continue to offer investment solutions that emphasize differentiated stock selection to move our clients forward. Our investment decisions are supported by a robust research platform that conducts in-depth fundamental analysis of individual securitie," ClearBridge Investments, LLC  New York, NY, USA "
1094, Data Engineer , Randstad Technologies ,"job summary:  Looking for a dynamic Data Engineer with great communication skills who can interpret and translate data into it's simplest form.  Must have 6+ years of experience and good knowledge of Python, Java, SQL, AWS and Data Warehouses.  Very competitive salary with achievement based opportunities for annual bonuses and increases. Great health and life insurance plans.  Paid holiday and vacation time.   location: WOODCLIFF LAKE, New Jersey  job type: Permanent  salary: $170,000 - 180,000 "," Randstad Technologies  Woodcliff Lake, NJ, USA "
1095, Data Engineer , Hashi Solutions ,"We are excited to be bringing on a candidate to help us connect the various data instances across our platform. The right candidate will own and develop our knowledge infrastructure between platform-generated data, data received from third parties, and historical customer data. They will also have opportunities to collaborate cross-functionally with data scientists, software engineers, product managers, and other functions across the company to deliver world class, cutting edge data products. Re", Hashi Solutions  Remote 
1096, Data Engineer , Randstad Technologies ,"job summary:  As a member of the Futures Technology team, you will be working directly with the business along with other developers and operational teams around the globe in a follow-the-sun support model.  You will be responsible for developing innovative data and analytics solutions, as well as being part of the global operational support rota for our critical systems. This means creating, testing, and releasing data models, data analysis and data visualization. Also, automating manual proces"," Randstad Technologies  Chicago, IL, USA "
1097, Data Engineer ," Sysmind, LLC ","Please share me resume @ Job Description 10-12 years of experience in data modelling, data warehousing, data entity analysis, logical and relational database design Experience in the Reference Data /securities or financial services industry . Expert in the design, development and implementation of data engineering, modelling, reporting and leveraging database technologies and tools.  Re-engineer older technologies including VBA and macros into end-to-end solutions leveraging corporate standard t"," Sysmind, LLC  New York, NY, USA "
1098, Data Engineer , Nigel Frank International ,"Must be Salary up to $150k  Remote Summary As a member of the Technology Services Team, the Senior Data Engineer will participate in the design and development of sophisticated data management systems, data science driven analytics and algorithmic trading platforms. This person will implement and maintain these processes in both internally hosted data center and in AWS in close coordination with onsite and offshore teammates.  Duties and Responsibilities Design and develop Systems including oper", Nigel Frank International  Remote 
1099, Data Engineer ," Softworld, Inc. ","Data Engineer  6+ Month Contract to Hire  100% Remote Must be Local to the Boston Area Key Skills: Python, Snowflake, and knowledge in alternative investments, specifically private equity. Responsibilities: Work with Scrum Masters, Product Owners, and peer developers to iteratively create technical solutions that meet business and technical requirements Analyze technical system problems, and design and implement effective solutions Handle end-to-end development, including coding, testing, and de"," Softworld, Inc.  Boston, MA, USA "
1100, Data Engineer , SBasetech ,"Position – Data EngineerLocation –  Dallas, TX - Day 1 OnsiteDuration – 1+ Year (Extendable)     Job Description:      5 to 12+ years of development experienceBachelor’s degree in Computer Science, MIS or related field (industry experience substitutable)Expert level in data warehouse design/architecture, dimensional data modeling and ETL process developmentAdvanced level development in SQL/NoSQL scripting and complex stored procedures (Snowflake, SQL Server, DynomoDB, NEO4J a plus)Extremely prof"," SBasetech  Dallas, TX, USA "
1101, Data Engineer , Randstad Technologies ,"job summary:  Our well known, growing client is looking for their next Data engineer! The purpose of this role is to work closely with the business and other IT team member to develop solutions that help them understand, model and govern the company's data and to ensure best practice is applied in the transit and transformation of data through its journey from creation to actionable information. They're looking for someone experienced with Hadoop/spark/azure cloud experience. Looking for someone"," Randstad Technologies  Orange, CT, USA "
1102, Data Engineer II ," Lorven Technologies, Inc. ","Our client is looking Data Engineer II for  Long term  project in Cincinnati, OH below is the detailed requirements. Job Title : Data Engineer II  Location :  Cincinnati, OH  Duration : Long term Job description: Required Skills: Bachelor's degree in Computer science or equivalent, with minimum 10+ years of relevant experience. Candidate should have Strong experience in SQL skills Experience building ETL Pipelines (specifically migrating DB2 to Snowflake) Experience using cloud technology - AWS/"," Lorven Technologies, Inc.  Cincinnati, OH, USA "
1103, Data Engineer ," CloudRay, Inc ",Sr Data Engineer 100% remote position  . . Please let me know if you would be interested in this position.Must have absolutely cracking exp. in python (pyspark will NOT be accepted) and relational databases including data modeling and query optimization. Some exp. on web development is essial. We don't really care for any cloud exp as we are not on cloud. So we are agnostic about cloud (no advantage nor disadvantage). Don't need people who have simply migrated databases and code. This is a very ," CloudRay, Inc  Remote "
1104, Data Engineer 3 (Technical) ," Northwest Permanente, PC ","The Data Engineer 3 position provides the opportunity to learn different operational areas of Kaiser Permanente (KP), help drive key business decisions and impact how health care is delivered. Analyze business information and reporting needs, assess existing data sources and translate into logical and physical information and domain data marts.     Join our medical group Northwest Permanente is a self-governed, physician-led, multi-specialty group of 1,500 physicians, surgeons, and clinicians, c"," Northwest Permanente, PC  Portland, OR, USA "
1105, Data & Automation Engineer ," ClearBridge Investments, LLC ",ClearBridge Investments is a leading global equity manager with over $157 billion in assets under management.  The firm is committed to delivering long-term results through active management. We have followed this approach for more than 50 years and continue to offer investment solutions that emphasize differentiated stock selection to move our clients forward. Our investment decisions are supported by a robust research platform that conducts in-depth fundamental analysis of individual securitie," ClearBridge Investments, LLC  New York, NY, USA "
1106, Data Engineer , Randstad Technologies ,"job summary:  Looking for a dynamic Data Engineer with great communication skills who can interpret and translate data into it's simplest form.  Must have 6+ years of experience and good knowledge of Python, Java, SQL, AWS and Data Warehouses.  Very competitive salary with achievement based opportunities for annual bonuses and increases. Great health and life insurance plans.  Paid holiday and vacation time.   location: WOODCLIFF LAKE, New Jersey  job type: Permanent  salary: $170,000 - 180,000 "," Randstad Technologies  Woodcliff Lake, NJ, USA "
1107, Data Engineer , Hashi Solutions ,"We are excited to be bringing on a candidate to help us connect the various data instances across our platform. The right candidate will own and develop our knowledge infrastructure between platform-generated data, data received from third parties, and historical customer data. They will also have opportunities to collaborate cross-functionally with data scientists, software engineers, product managers, and other functions across the company to deliver world class, cutting edge data products. Re", Hashi Solutions  Remote 
1108, Data Engineer , Randstad Technologies ,"job summary:  As a member of the Futures Technology team, you will be working directly with the business along with other developers and operational teams around the globe in a follow-the-sun support model.  You will be responsible for developing innovative data and analytics solutions, as well as being part of the global operational support rota for our critical systems. This means creating, testing, and releasing data models, data analysis and data visualization. Also, automating manual proces"," Randstad Technologies  Chicago, IL, USA "
1109, Data Engineer ," Sysmind, LLC ","Please share me resume @ Job Description 10-12 years of experience in data modelling, data warehousing, data entity analysis, logical and relational database design Experience in the Reference Data /securities or financial services industry . Expert in the design, development and implementation of data engineering, modelling, reporting and leveraging database technologies and tools.  Re-engineer older technologies including VBA and macros into end-to-end solutions leveraging corporate standard t"," Sysmind, LLC  New York, NY, USA "
