,title,company,description,location
841, Data Scientist , DataFactZ ,"Data Scientist Location : charlotte, NC (2 WEEKS ONSITE AND 2 WEEKS REMOTE) Duration: 12 months+ Start Date: ASAPResponsibilities: Develop custom data models and algorithms as well as predictive models to increase and optimize customer experiences. Beyond the data, you'll also have the opportunity to communicate these complex statistical analyses to non-technical stakeholders with both actionable insights and compelling stories. Guide and inspire the organization about data science business pote"," DataFactZ  Charlotte, NC, USA "
842, Data Scientist , InfoTech Spectrum Inc ,"InfoTech Spectrum - A trusted partner (.infotechspectrum.com) At InfoTech Spectrum, we connect top talent and leadership across North America with top-performing Fortune 500 and global corporations. As a leading provider of IT & Professional Staffing, Executive Search and Contingent Workforce Solutions since 2003, it is our passion to dig deep into your business goals and connect you with the best people to make those goals reality. Consistently recognized as a top talent acquisition solutions c"," InfoTech Spectrum Inc  Houston, TX, USA "
843, Data Scientist , Longfinch Technologies ,"1 – Requirement-1: More than 5+ years of experience playing Data scientist role and machine learning engineer roleExperience in data modeling, data mining, predictive modeling algorithms and statisticsExposure to cloud computingExposure to Azure Cognitive servicesGood at extracting and analyzing structured and un-structured dataGood experience with natural language processing (NLP) and exposure to any speech-to-text projects will be nice to haveSpeech model evaluation and customizationlanguage m", Longfinch Technologies  Remote 
844, Data Scientist- HYBRID , Randstad Technologies ,"job summary:  Join one of the nation's largest payment solutions companies as a Data Scientist. This big company with a small-team feel is ready to hire a skilled person who will be designing and analyzing experiments to test new product ideas and convert the results into actionable product recommendations. They will be responsible for assisting with data collection, cleaning, visualization, model building, training and testing. Join this dynamic team and make your mark on the payments technolog"," Randstad Technologies  Atlanta, GA, USA "
845, Principal Data Scientist , Elevance Health ,The Principal Data Scientist leads the development and implementation of predictive modeling algorithms and techniques to solve business problems and optimize member experiences. Serves as the methodology-expert on the team and provide guidelines to team for applying appropriate algorithms or solutions to approach different data challenges. Coaches junior team members on various data science techniques. Keeps abreast of the latest enhancements and innovations within the areas of data science and, Elevance Health  Remote 
846, Data Scientist , JivaForce ,"8+ years relevant exp in ML, DL or NLP. Master's Degree, Project Mgt exp DIRECT HIRE ONLY 130-150K range with MBO bonus 10% We are offering a hybrid working environment in Boston or Western, MA.   As a Data Scientist you will manage the solution delivery of Advanced Analytics (AA) projects, ensuring the use of the appropriate frameworks and tools, the collaboration with IT and the Business, and deliver innovative and successful results in time. For some specific complex Machine Learning (ML), De"," JivaForce  Boston, MA, USA "
847, Data Scientist , Honu Services ,"Location: Nationwide with preference for DC metro area. Remote work may be available. Security Clearance: eligible for a DoD Secret Clearance. Job Summary: Collaborate with the data analytics and support services team providing data science and data analytics support analyzing, verifying, designing, refining, modernizing, and maintaining data models and component views within client systems. The team reviews and conducts analysis of current data models and data logic utilized to identify any gap", Honu Services  Remote 
848, Data Scientist-AY , Corporate Biz Solutions Inc ,"Data Scientist Charlotte, NC(Remote) Fulltime/Contract Job Description:- This Data Scientist role will work with the Automation Delivery team, IT business partners, Functional consultants, and infrastructure/technology teams to meet customer requirements.   Key Responsibilities: ·  You will focus primarily on the end-to-end delivery of ML/AI use cases from pilot/design to release, driving the evolution of ML/AI infrastructure/process, and enabling Cognitive Automation, AI ChatBot, etc. ·  Develo", Corporate Biz Solutions Inc  Remote 
849, Data Scientist , InfiCare Technologies ,"Hi - This is Mayank From InficareTech. I have below Job Opening.  If you have are looking for Change, Then Share your Updated Resume. Role-Data Scientist Location-Richardson TX  Mode Of Hire-Contract Job Description We are looking for a Data Scientist that will help us discover the information hidden in vast amounts of data for our client projects and help us derive cognitive based solutions for. Your primary focus will be in applying data mining techniques, doing statistical analysis and buildi"," InfiCare Technologies  Richardson, TX, USA "
850, Data Scientist , ApTask ,"Role:- Data Scientist (10+ years exp.) Location:- Tampa, FL Job Description:- Design and Develop Responsible for designing, researching, and developing insightful anchor cases. Build models, model monitoring systems and evaluation metrics in machine learning and deep learning areas using best of the algorithms suited for a given use case. ML/Data Analysis Techniques: Has delivered the models of production grade using the following ML techniques. Linear regressionLogistic regressionTree based mod"," ApTask  Tampa, FL, USA "
851, Data Scientist , DataFactZ ,"Data Scientist Location : charlotte, NC (2 WEEKS ONSITE AND 2 WEEKS REMOTE) Duration: 12 months+ Start Date: ASAPResponsibilities: Develop custom data models and algorithms as well as predictive models to increase and optimize customer experiences. Beyond the data, you'll also have the opportunity to communicate these complex statistical analyses to non-technical stakeholders with both actionable insights and compelling stories. Guide and inspire the organization about data science business pote"," DataFactZ  Charlotte, NC, USA "
852, Data Scientist , InfoTech Spectrum Inc ,"InfoTech Spectrum - A trusted partner (.infotechspectrum.com) At InfoTech Spectrum, we connect top talent and leadership across North America with top-performing Fortune 500 and global corporations. As a leading provider of IT & Professional Staffing, Executive Search and Contingent Workforce Solutions since 2003, it is our passion to dig deep into your business goals and connect you with the best people to make those goals reality. Consistently recognized as a top talent acquisition solutions c"," InfoTech Spectrum Inc  Houston, TX, USA "
853, Data Scientist , Longfinch Technologies ,"1 – Requirement-1: More than 5+ years of experience playing Data scientist role and machine learning engineer roleExperience in data modeling, data mining, predictive modeling algorithms and statisticsExposure to cloud computingExposure to Azure Cognitive servicesGood at extracting and analyzing structured and un-structured dataGood experience with natural language processing (NLP) and exposure to any speech-to-text projects will be nice to haveSpeech model evaluation and customizationlanguage m", Longfinch Technologies  Remote 
854, Data Scientist- HYBRID , Randstad Technologies ,"job summary:  Join one of the nation's largest payment solutions companies as a Data Scientist. This big company with a small-team feel is ready to hire a skilled person who will be designing and analyzing experiments to test new product ideas and convert the results into actionable product recommendations. They will be responsible for assisting with data collection, cleaning, visualization, model building, training and testing. Join this dynamic team and make your mark on the payments technolog"," Randstad Technologies  Atlanta, GA, USA "
855, Principal Data Scientist , Elevance Health ,The Principal Data Scientist leads the development and implementation of predictive modeling algorithms and techniques to solve business problems and optimize member experiences. Serves as the methodology-expert on the team and provide guidelines to team for applying appropriate algorithms or solutions to approach different data challenges. Coaches junior team members on various data science techniques. Keeps abreast of the latest enhancements and innovations within the areas of data science and, Elevance Health  Remote 
856, Data Scientist , JivaForce ,"8+ years relevant exp in ML, DL or NLP. Master's Degree, Project Mgt exp DIRECT HIRE ONLY 130-150K range with MBO bonus 10% We are offering a hybrid working environment in Boston or Western, MA.   As a Data Scientist you will manage the solution delivery of Advanced Analytics (AA) projects, ensuring the use of the appropriate frameworks and tools, the collaboration with IT and the Business, and deliver innovative and successful results in time. For some specific complex Machine Learning (ML), De"," JivaForce  Boston, MA, USA "
857, Data Scientist , Honu Services ,"Location: Nationwide with preference for DC metro area. Remote work may be available. Security Clearance: eligible for a DoD Secret Clearance. Job Summary: Collaborate with the data analytics and support services team providing data science and data analytics support analyzing, verifying, designing, refining, modernizing, and maintaining data models and component views within client systems. The team reviews and conducts analysis of current data models and data logic utilized to identify any gap", Honu Services  Remote 
858, Data Scientist-AY , Corporate Biz Solutions Inc ,"Data Scientist Charlotte, NC(Remote) Fulltime/Contract Job Description:- This Data Scientist role will work with the Automation Delivery team, IT business partners, Functional consultants, and infrastructure/technology teams to meet customer requirements.   Key Responsibilities: ·  You will focus primarily on the end-to-end delivery of ML/AI use cases from pilot/design to release, driving the evolution of ML/AI infrastructure/process, and enabling Cognitive Automation, AI ChatBot, etc. ·  Develo", Corporate Biz Solutions Inc  Remote 
859, Data Scientist , InfiCare Technologies ,"Hi - This is Mayank From InficareTech. I have below Job Opening.  If you have are looking for Change, Then Share your Updated Resume. Role-Data Scientist Location-Richardson TX  Mode Of Hire-Contract Job Description We are looking for a Data Scientist that will help us discover the information hidden in vast amounts of data for our client projects and help us derive cognitive based solutions for. Your primary focus will be in applying data mining techniques, doing statistical analysis and buildi"," InfiCare Technologies  Richardson, TX, USA "
860, Data Scientist , ApTask ,"Role:- Data Scientist (10+ years exp.) Location:- Tampa, FL Job Description:- Design and Develop Responsible for designing, researching, and developing insightful anchor cases. Build models, model monitoring systems and evaluation metrics in machine learning and deep learning areas using best of the algorithms suited for a given use case. ML/Data Analysis Techniques: Has delivered the models of production grade using the following ML techniques. Linear regressionLogistic regressionTree based mod"," ApTask  Tampa, FL, USA "
861, Data Scientist , DataFactZ ,"Data Scientist Location : charlotte, NC (2 WEEKS ONSITE AND 2 WEEKS REMOTE) Duration: 12 months+ Start Date: ASAPResponsibilities: Develop custom data models and algorithms as well as predictive models to increase and optimize customer experiences. Beyond the data, you'll also have the opportunity to communicate these complex statistical analyses to non-technical stakeholders with both actionable insights and compelling stories. Guide and inspire the organization about data science business pote"," DataFactZ  Charlotte, NC, USA "
862, Data Scientist , InfoTech Spectrum Inc ,"InfoTech Spectrum - A trusted partner (.infotechspectrum.com) At InfoTech Spectrum, we connect top talent and leadership across North America with top-performing Fortune 500 and global corporations. As a leading provider of IT & Professional Staffing, Executive Search and Contingent Workforce Solutions since 2003, it is our passion to dig deep into your business goals and connect you with the best people to make those goals reality. Consistently recognized as a top talent acquisition solutions c"," InfoTech Spectrum Inc  Houston, TX, USA "
863, Data Scientist , Longfinch Technologies ,"1 – Requirement-1: More than 5+ years of experience playing Data scientist role and machine learning engineer roleExperience in data modeling, data mining, predictive modeling algorithms and statisticsExposure to cloud computingExposure to Azure Cognitive servicesGood at extracting and analyzing structured and un-structured dataGood experience with natural language processing (NLP) and exposure to any speech-to-text projects will be nice to haveSpeech model evaluation and customizationlanguage m", Longfinch Technologies  Remote 
864, Data Scientist- HYBRID , Randstad Technologies ,"job summary:  Join one of the nation's largest payment solutions companies as a Data Scientist. This big company with a small-team feel is ready to hire a skilled person who will be designing and analyzing experiments to test new product ideas and convert the results into actionable product recommendations. They will be responsible for assisting with data collection, cleaning, visualization, model building, training and testing. Join this dynamic team and make your mark on the payments technolog"," Randstad Technologies  Atlanta, GA, USA "
865, Principal Data Scientist , Elevance Health ,The Principal Data Scientist leads the development and implementation of predictive modeling algorithms and techniques to solve business problems and optimize member experiences. Serves as the methodology-expert on the team and provide guidelines to team for applying appropriate algorithms or solutions to approach different data challenges. Coaches junior team members on various data science techniques. Keeps abreast of the latest enhancements and innovations within the areas of data science and, Elevance Health  Remote 
866, Data Scientist , JivaForce ,"8+ years relevant exp in ML, DL or NLP. Master's Degree, Project Mgt exp DIRECT HIRE ONLY 130-150K range with MBO bonus 10% We are offering a hybrid working environment in Boston or Western, MA.   As a Data Scientist you will manage the solution delivery of Advanced Analytics (AA) projects, ensuring the use of the appropriate frameworks and tools, the collaboration with IT and the Business, and deliver innovative and successful results in time. For some specific complex Machine Learning (ML), De"," JivaForce  Boston, MA, USA "
867, Data Scientist , Honu Services ,"Location: Nationwide with preference for DC metro area. Remote work may be available. Security Clearance: eligible for a DoD Secret Clearance. Job Summary: Collaborate with the data analytics and support services team providing data science and data analytics support analyzing, verifying, designing, refining, modernizing, and maintaining data models and component views within client systems. The team reviews and conducts analysis of current data models and data logic utilized to identify any gap", Honu Services  Remote 
868, Data Scientist-AY , Corporate Biz Solutions Inc ,"Data Scientist Charlotte, NC(Remote) Fulltime/Contract Job Description:- This Data Scientist role will work with the Automation Delivery team, IT business partners, Functional consultants, and infrastructure/technology teams to meet customer requirements.   Key Responsibilities: ·  You will focus primarily on the end-to-end delivery of ML/AI use cases from pilot/design to release, driving the evolution of ML/AI infrastructure/process, and enabling Cognitive Automation, AI ChatBot, etc. ·  Develo", Corporate Biz Solutions Inc  Remote 
869, Data Scientist , InfiCare Technologies ,"Hi - This is Mayank From InficareTech. I have below Job Opening.  If you have are looking for Change, Then Share your Updated Resume. Role-Data Scientist Location-Richardson TX  Mode Of Hire-Contract Job Description We are looking for a Data Scientist that will help us discover the information hidden in vast amounts of data for our client projects and help us derive cognitive based solutions for. Your primary focus will be in applying data mining techniques, doing statistical analysis and buildi"," InfiCare Technologies  Richardson, TX, USA "
870, Data Scientist , ApTask ,"Role:- Data Scientist (10+ years exp.) Location:- Tampa, FL Job Description:- Design and Develop Responsible for designing, researching, and developing insightful anchor cases. Build models, model monitoring systems and evaluation metrics in machine learning and deep learning areas using best of the algorithms suited for a given use case. ML/Data Analysis Techniques: Has delivered the models of production grade using the following ML techniques. Linear regressionLogistic regressionTree based mod"," ApTask  Tampa, FL, USA "
871, Data Scientist , DataFactZ ,"Data Scientist Location : charlotte, NC (2 WEEKS ONSITE AND 2 WEEKS REMOTE) Duration: 12 months+ Start Date: ASAPResponsibilities: Develop custom data models and algorithms as well as predictive models to increase and optimize customer experiences. Beyond the data, you'll also have the opportunity to communicate these complex statistical analyses to non-technical stakeholders with both actionable insights and compelling stories. Guide and inspire the organization about data science business pote"," DataFactZ  Charlotte, NC, USA "
872, Data Scientist , InfoTech Spectrum Inc ,"InfoTech Spectrum - A trusted partner (.infotechspectrum.com) At InfoTech Spectrum, we connect top talent and leadership across North America with top-performing Fortune 500 and global corporations. As a leading provider of IT & Professional Staffing, Executive Search and Contingent Workforce Solutions since 2003, it is our passion to dig deep into your business goals and connect you with the best people to make those goals reality. Consistently recognized as a top talent acquisition solutions c"," InfoTech Spectrum Inc  Houston, TX, USA "
873, Data Scientist , Longfinch Technologies ,"1 – Requirement-1: More than 5+ years of experience playing Data scientist role and machine learning engineer roleExperience in data modeling, data mining, predictive modeling algorithms and statisticsExposure to cloud computingExposure to Azure Cognitive servicesGood at extracting and analyzing structured and un-structured dataGood experience with natural language processing (NLP) and exposure to any speech-to-text projects will be nice to haveSpeech model evaluation and customizationlanguage m", Longfinch Technologies  Remote 
874, Data Scientist- HYBRID , Randstad Technologies ,"job summary:  Join one of the nation's largest payment solutions companies as a Data Scientist. This big company with a small-team feel is ready to hire a skilled person who will be designing and analyzing experiments to test new product ideas and convert the results into actionable product recommendations. They will be responsible for assisting with data collection, cleaning, visualization, model building, training and testing. Join this dynamic team and make your mark on the payments technolog"," Randstad Technologies  Atlanta, GA, USA "
875, Principal Data Scientist , Elevance Health ,The Principal Data Scientist leads the development and implementation of predictive modeling algorithms and techniques to solve business problems and optimize member experiences. Serves as the methodology-expert on the team and provide guidelines to team for applying appropriate algorithms or solutions to approach different data challenges. Coaches junior team members on various data science techniques. Keeps abreast of the latest enhancements and innovations within the areas of data science and, Elevance Health  Remote 
876, Data Scientist , JivaForce ,"8+ years relevant exp in ML, DL or NLP. Master's Degree, Project Mgt exp DIRECT HIRE ONLY 130-150K range with MBO bonus 10% We are offering a hybrid working environment in Boston or Western, MA.   As a Data Scientist you will manage the solution delivery of Advanced Analytics (AA) projects, ensuring the use of the appropriate frameworks and tools, the collaboration with IT and the Business, and deliver innovative and successful results in time. For some specific complex Machine Learning (ML), De"," JivaForce  Boston, MA, USA "
877, Data Scientist , Honu Services ,"Location: Nationwide with preference for DC metro area. Remote work may be available. Security Clearance: eligible for a DoD Secret Clearance. Job Summary: Collaborate with the data analytics and support services team providing data science and data analytics support analyzing, verifying, designing, refining, modernizing, and maintaining data models and component views within client systems. The team reviews and conducts analysis of current data models and data logic utilized to identify any gap", Honu Services  Remote 
878, Data Scientist-AY , Corporate Biz Solutions Inc ,"Data Scientist Charlotte, NC(Remote) Fulltime/Contract Job Description:- This Data Scientist role will work with the Automation Delivery team, IT business partners, Functional consultants, and infrastructure/technology teams to meet customer requirements.   Key Responsibilities: ·  You will focus primarily on the end-to-end delivery of ML/AI use cases from pilot/design to release, driving the evolution of ML/AI infrastructure/process, and enabling Cognitive Automation, AI ChatBot, etc. ·  Develo", Corporate Biz Solutions Inc  Remote 
879, Data Scientist , InfiCare Technologies ,"Hi - This is Mayank From InficareTech. I have below Job Opening.  If you have are looking for Change, Then Share your Updated Resume. Role-Data Scientist Location-Richardson TX  Mode Of Hire-Contract Job Description We are looking for a Data Scientist that will help us discover the information hidden in vast amounts of data for our client projects and help us derive cognitive based solutions for. Your primary focus will be in applying data mining techniques, doing statistical analysis and buildi"," InfiCare Technologies  Richardson, TX, USA "
880, Data Scientist , ApTask ,"Role:- Data Scientist (10+ years exp.) Location:- Tampa, FL Job Description:- Design and Develop Responsible for designing, researching, and developing insightful anchor cases. Build models, model monitoring systems and evaluation metrics in machine learning and deep learning areas using best of the algorithms suited for a given use case. ML/Data Analysis Techniques: Has delivered the models of production grade using the following ML techniques. Linear regressionLogistic regressionTree based mod"," ApTask  Tampa, FL, USA "
881, Data Scientist , DataFactZ ,"Data Scientist Location : charlotte, NC (2 WEEKS ONSITE AND 2 WEEKS REMOTE) Duration: 12 months+ Start Date: ASAPResponsibilities: Develop custom data models and algorithms as well as predictive models to increase and optimize customer experiences. Beyond the data, you'll also have the opportunity to communicate these complex statistical analyses to non-technical stakeholders with both actionable insights and compelling stories. Guide and inspire the organization about data science business pote"," DataFactZ  Charlotte, NC, USA "
882, Data Scientist , InfoTech Spectrum Inc ,"InfoTech Spectrum - A trusted partner (.infotechspectrum.com) At InfoTech Spectrum, we connect top talent and leadership across North America with top-performing Fortune 500 and global corporations. As a leading provider of IT & Professional Staffing, Executive Search and Contingent Workforce Solutions since 2003, it is our passion to dig deep into your business goals and connect you with the best people to make those goals reality. Consistently recognized as a top talent acquisition solutions c"," InfoTech Spectrum Inc  Houston, TX, USA "
883, Data Scientist , Longfinch Technologies ,"1 – Requirement-1: More than 5+ years of experience playing Data scientist role and machine learning engineer roleExperience in data modeling, data mining, predictive modeling algorithms and statisticsExposure to cloud computingExposure to Azure Cognitive servicesGood at extracting and analyzing structured and un-structured dataGood experience with natural language processing (NLP) and exposure to any speech-to-text projects will be nice to haveSpeech model evaluation and customizationlanguage m", Longfinch Technologies  Remote 
884, Data Scientist- HYBRID , Randstad Technologies ,"job summary:  Join one of the nation's largest payment solutions companies as a Data Scientist. This big company with a small-team feel is ready to hire a skilled person who will be designing and analyzing experiments to test new product ideas and convert the results into actionable product recommendations. They will be responsible for assisting with data collection, cleaning, visualization, model building, training and testing. Join this dynamic team and make your mark on the payments technolog"," Randstad Technologies  Atlanta, GA, USA "
885, Principal Data Scientist , Elevance Health ,The Principal Data Scientist leads the development and implementation of predictive modeling algorithms and techniques to solve business problems and optimize member experiences. Serves as the methodology-expert on the team and provide guidelines to team for applying appropriate algorithms or solutions to approach different data challenges. Coaches junior team members on various data science techniques. Keeps abreast of the latest enhancements and innovations within the areas of data science and, Elevance Health  Remote 
886, Data Scientist , JivaForce ,"8+ years relevant exp in ML, DL or NLP. Master's Degree, Project Mgt exp DIRECT HIRE ONLY 130-150K range with MBO bonus 10% We are offering a hybrid working environment in Boston or Western, MA.   As a Data Scientist you will manage the solution delivery of Advanced Analytics (AA) projects, ensuring the use of the appropriate frameworks and tools, the collaboration with IT and the Business, and deliver innovative and successful results in time. For some specific complex Machine Learning (ML), De"," JivaForce  Boston, MA, USA "
887, Data Scientist , Honu Services ,"Location: Nationwide with preference for DC metro area. Remote work may be available. Security Clearance: eligible for a DoD Secret Clearance. Job Summary: Collaborate with the data analytics and support services team providing data science and data analytics support analyzing, verifying, designing, refining, modernizing, and maintaining data models and component views within client systems. The team reviews and conducts analysis of current data models and data logic utilized to identify any gap", Honu Services  Remote 
888, Data Scientist-AY , Corporate Biz Solutions Inc ,"Data Scientist Charlotte, NC(Remote) Fulltime/Contract Job Description:- This Data Scientist role will work with the Automation Delivery team, IT business partners, Functional consultants, and infrastructure/technology teams to meet customer requirements.   Key Responsibilities: ·  You will focus primarily on the end-to-end delivery of ML/AI use cases from pilot/design to release, driving the evolution of ML/AI infrastructure/process, and enabling Cognitive Automation, AI ChatBot, etc. ·  Develo", Corporate Biz Solutions Inc  Remote 
889, Data Scientist , InfiCare Technologies ,"Hi - This is Mayank From InficareTech. I have below Job Opening.  If you have are looking for Change, Then Share your Updated Resume. Role-Data Scientist Location-Richardson TX  Mode Of Hire-Contract Job Description We are looking for a Data Scientist that will help us discover the information hidden in vast amounts of data for our client projects and help us derive cognitive based solutions for. Your primary focus will be in applying data mining techniques, doing statistical analysis and buildi"," InfiCare Technologies  Richardson, TX, USA "
890, Data Scientist , ApTask ,"Role:- Data Scientist (10+ years exp.) Location:- Tampa, FL Job Description:- Design and Develop Responsible for designing, researching, and developing insightful anchor cases. Build models, model monitoring systems and evaluation metrics in machine learning and deep learning areas using best of the algorithms suited for a given use case. ML/Data Analysis Techniques: Has delivered the models of production grade using the following ML techniques. Linear regressionLogistic regressionTree based mod"," ApTask  Tampa, FL, USA "
891, Data Scientist , DataFactZ ,"Data Scientist Location : charlotte, NC (2 WEEKS ONSITE AND 2 WEEKS REMOTE) Duration: 12 months+ Start Date: ASAPResponsibilities: Develop custom data models and algorithms as well as predictive models to increase and optimize customer experiences. Beyond the data, you'll also have the opportunity to communicate these complex statistical analyses to non-technical stakeholders with both actionable insights and compelling stories. Guide and inspire the organization about data science business pote"," DataFactZ  Charlotte, NC, USA "
892, Data Scientist , InfoTech Spectrum Inc ,"InfoTech Spectrum - A trusted partner (.infotechspectrum.com) At InfoTech Spectrum, we connect top talent and leadership across North America with top-performing Fortune 500 and global corporations. As a leading provider of IT & Professional Staffing, Executive Search and Contingent Workforce Solutions since 2003, it is our passion to dig deep into your business goals and connect you with the best people to make those goals reality. Consistently recognized as a top talent acquisition solutions c"," InfoTech Spectrum Inc  Houston, TX, USA "
893, Data Scientist , Longfinch Technologies ,"1 – Requirement-1: More than 5+ years of experience playing Data scientist role and machine learning engineer roleExperience in data modeling, data mining, predictive modeling algorithms and statisticsExposure to cloud computingExposure to Azure Cognitive servicesGood at extracting and analyzing structured and un-structured dataGood experience with natural language processing (NLP) and exposure to any speech-to-text projects will be nice to haveSpeech model evaluation and customizationlanguage m", Longfinch Technologies  Remote 
894, Data Scientist- HYBRID , Randstad Technologies ,"job summary:  Join one of the nation's largest payment solutions companies as a Data Scientist. This big company with a small-team feel is ready to hire a skilled person who will be designing and analyzing experiments to test new product ideas and convert the results into actionable product recommendations. They will be responsible for assisting with data collection, cleaning, visualization, model building, training and testing. Join this dynamic team and make your mark on the payments technolog"," Randstad Technologies  Atlanta, GA, USA "
895, Principal Data Scientist , Elevance Health ,The Principal Data Scientist leads the development and implementation of predictive modeling algorithms and techniques to solve business problems and optimize member experiences. Serves as the methodology-expert on the team and provide guidelines to team for applying appropriate algorithms or solutions to approach different data challenges. Coaches junior team members on various data science techniques. Keeps abreast of the latest enhancements and innovations within the areas of data science and, Elevance Health  Remote 
896, Data Scientist , JivaForce ,"8+ years relevant exp in ML, DL or NLP. Master's Degree, Project Mgt exp DIRECT HIRE ONLY 130-150K range with MBO bonus 10% We are offering a hybrid working environment in Boston or Western, MA.   As a Data Scientist you will manage the solution delivery of Advanced Analytics (AA) projects, ensuring the use of the appropriate frameworks and tools, the collaboration with IT and the Business, and deliver innovative and successful results in time. For some specific complex Machine Learning (ML), De"," JivaForce  Boston, MA, USA "
897, Data Scientist , Honu Services ,"Location: Nationwide with preference for DC metro area. Remote work may be available. Security Clearance: eligible for a DoD Secret Clearance. Job Summary: Collaborate with the data analytics and support services team providing data science and data analytics support analyzing, verifying, designing, refining, modernizing, and maintaining data models and component views within client systems. The team reviews and conducts analysis of current data models and data logic utilized to identify any gap", Honu Services  Remote 
898, Data Scientist-AY , Corporate Biz Solutions Inc ,"Data Scientist Charlotte, NC(Remote) Fulltime/Contract Job Description:- This Data Scientist role will work with the Automation Delivery team, IT business partners, Functional consultants, and infrastructure/technology teams to meet customer requirements.   Key Responsibilities: ·  You will focus primarily on the end-to-end delivery of ML/AI use cases from pilot/design to release, driving the evolution of ML/AI infrastructure/process, and enabling Cognitive Automation, AI ChatBot, etc. ·  Develo", Corporate Biz Solutions Inc  Remote 
899, Data Scientist , InfiCare Technologies ,"Hi - This is Mayank From InficareTech. I have below Job Opening.  If you have are looking for Change, Then Share your Updated Resume. Role-Data Scientist Location-Richardson TX  Mode Of Hire-Contract Job Description We are looking for a Data Scientist that will help us discover the information hidden in vast amounts of data for our client projects and help us derive cognitive based solutions for. Your primary focus will be in applying data mining techniques, doing statistical analysis and buildi"," InfiCare Technologies  Richardson, TX, USA "
900, Data Scientist , ApTask ,"Role:- Data Scientist (10+ years exp.) Location:- Tampa, FL Job Description:- Design and Develop Responsible for designing, researching, and developing insightful anchor cases. Build models, model monitoring systems and evaluation metrics in machine learning and deep learning areas using best of the algorithms suited for a given use case. ML/Data Analysis Techniques: Has delivered the models of production grade using the following ML techniques. Linear regressionLogistic regressionTree based mod"," ApTask  Tampa, FL, USA "
901, Data Scientist , DataFactZ ,"Data Scientist Location : charlotte, NC (2 WEEKS ONSITE AND 2 WEEKS REMOTE) Duration: 12 months+ Start Date: ASAPResponsibilities: Develop custom data models and algorithms as well as predictive models to increase and optimize customer experiences. Beyond the data, you'll also have the opportunity to communicate these complex statistical analyses to non-technical stakeholders with both actionable insights and compelling stories. Guide and inspire the organization about data science business pote"," DataFactZ  Charlotte, NC, USA "
902, Data Scientist , InfoTech Spectrum Inc ,"InfoTech Spectrum - A trusted partner (.infotechspectrum.com) At InfoTech Spectrum, we connect top talent and leadership across North America with top-performing Fortune 500 and global corporations. As a leading provider of IT & Professional Staffing, Executive Search and Contingent Workforce Solutions since 2003, it is our passion to dig deep into your business goals and connect you with the best people to make those goals reality. Consistently recognized as a top talent acquisition solutions c"," InfoTech Spectrum Inc  Houston, TX, USA "
903, Data Scientist , Longfinch Technologies ,"1 – Requirement-1: More than 5+ years of experience playing Data scientist role and machine learning engineer roleExperience in data modeling, data mining, predictive modeling algorithms and statisticsExposure to cloud computingExposure to Azure Cognitive servicesGood at extracting and analyzing structured and un-structured dataGood experience with natural language processing (NLP) and exposure to any speech-to-text projects will be nice to haveSpeech model evaluation and customizationlanguage m", Longfinch Technologies  Remote 
904, Data Scientist- HYBRID , Randstad Technologies ,"job summary:  Join one of the nation's largest payment solutions companies as a Data Scientist. This big company with a small-team feel is ready to hire a skilled person who will be designing and analyzing experiments to test new product ideas and convert the results into actionable product recommendations. They will be responsible for assisting with data collection, cleaning, visualization, model building, training and testing. Join this dynamic team and make your mark on the payments technolog"," Randstad Technologies  Atlanta, GA, USA "
905, Principal Data Scientist , Elevance Health ,The Principal Data Scientist leads the development and implementation of predictive modeling algorithms and techniques to solve business problems and optimize member experiences. Serves as the methodology-expert on the team and provide guidelines to team for applying appropriate algorithms or solutions to approach different data challenges. Coaches junior team members on various data science techniques. Keeps abreast of the latest enhancements and innovations within the areas of data science and, Elevance Health  Remote 
906, Data Scientist , JivaForce ,"8+ years relevant exp in ML, DL or NLP. Master's Degree, Project Mgt exp DIRECT HIRE ONLY 130-150K range with MBO bonus 10% We are offering a hybrid working environment in Boston or Western, MA.   As a Data Scientist you will manage the solution delivery of Advanced Analytics (AA) projects, ensuring the use of the appropriate frameworks and tools, the collaboration with IT and the Business, and deliver innovative and successful results in time. For some specific complex Machine Learning (ML), De"," JivaForce  Boston, MA, USA "
907, Data Scientist , Honu Services ,"Location: Nationwide with preference for DC metro area. Remote work may be available. Security Clearance: eligible for a DoD Secret Clearance. Job Summary: Collaborate with the data analytics and support services team providing data science and data analytics support analyzing, verifying, designing, refining, modernizing, and maintaining data models and component views within client systems. The team reviews and conducts analysis of current data models and data logic utilized to identify any gap", Honu Services  Remote 
908, Data Scientist-AY , Corporate Biz Solutions Inc ,"Data Scientist Charlotte, NC(Remote) Fulltime/Contract Job Description:- This Data Scientist role will work with the Automation Delivery team, IT business partners, Functional consultants, and infrastructure/technology teams to meet customer requirements.   Key Responsibilities: ·  You will focus primarily on the end-to-end delivery of ML/AI use cases from pilot/design to release, driving the evolution of ML/AI infrastructure/process, and enabling Cognitive Automation, AI ChatBot, etc. ·  Develo", Corporate Biz Solutions Inc  Remote 
