,title,company,salary,description,location
946,Telecom - Data Engineer,Zodiac Solutions,"$61,517 - $138,938 a year", Loading from disparate data sets. by leveraging various big data technology e.g. Kafka. Design and implement data modeling.,"Hybrid remote in Ridgefield Park, NJ"
947,Data Engineer - Marketplace,Flippa,,"Responsible for the maintenance, development, data modeling of the on-premise data warehouse and cloud-based data warehouse.~ 5 years of experience.","Remote in Austin, TX 78702"
948,"Data Engineer, Mid",Booz Allen Hamilton,,"Experience with providing rational analysis of data and means to improve structure and integrity.Use agile methodologies to support the design, development,…","Bethesda, MD"
949,Data Engineer,firstPRO Inc.,"$130,000 - $150,000 a year","Identify data needs & build comprehensive business intelligence solutions to help the team make faster & better decisions, backed by data.",Remote
950,Data Engineer,High5,,Good at data analysis and profiling.Scheduling and dependency management of data pipeline with proper auditing.Overall 3-5 years’ experience (Developer).,Remote
951,Data Engineer,DISYS - Digital Intelligence Systems,$60 - $65 an hour,"Implement large-scale data ecosystems including data management, governance, and the integration of structured and unstructured data to generate data collection…",Remote
952,Big Data Engineer,Synergis,$80 - $100 an hour,"3+ years of experience building, testing, and optimizing ‘Big Data’ data ingestion pipelines, architectures, and data sets.6+ years of overall IT experience.",Remote
953,Senior Data Engineer,Engtal,"$180,000 - $280,000 a year",Our company seeks a talented engineer that can work with our Data Science and Machine Learning teams to continue to build out that infrastructure and support…,Remote
954,Senior Data Engineer - Remote,Epic Placements,,"3+ years working moving data over APIs.Experience translating data between native schemas and ontologies.Distributed data processing experience, ideally using…","Remote in Phoenix, AZ 85004"
955,SQL Data Engineer,Apex Systems,,Duration: 6M contract with potential to hire full time.Work hours (ex. 9am-5pm day/night shifts rotating shifts etc)?Decommission and archive unused services.,"Remote in Edina, MN"
956,Prototype Data Engineer,GPac,"$120,000 - $150,000 a year","Working closely with the Characterization and Engineering teams, the candidate will streamline data processing and analysis to enable data-driven decision…","Alameda, CA 94501"
957,Sr Data Engineer,Horizontal Talent,,"Actively participate in all phases of project software development life cycle (SDLC) including requirements analysis, database design, physical data modeling,…","Atlanta, GA"
958,Junior Data Science Engineer,Leidos,"$50,700 - $105,300 a year","Strong communication skills that will enable proactive and effective collaboration with a virtual team of data engineers and DevOps engineers, including the…","Scott AFB, IL 62225"
959,Command and Data Handling (C&DH) Engineer: Vehicle Systems I...,Emergent Space Technologies,,"Mid to Sr level electrical, computer, software, or systems engineer.We are currently hiring a Command and Data Handling (C&DH) Engineer: Vehicle Systems…","Houston, TX 77058 (Clear Lake area)"
960,Sr Data Engineer,Horizontal Talent,,"Actively participate in all phases of project software development life cycle (SDLC) including requirements analysis, database design, physical data modeling,…","Atlanta, GA"
961,Junior Data Science Engineer,Leidos,"$50,700 - $105,300 a year","Strong communication skills that will enable proactive and effective collaboration with a virtual team of data engineers and DevOps engineers, including the…","Scott AFB, IL 62225"
962,Voice and Data Engineer,Leidos,"$60,450 - $125,550 a year",Provide problem resolution for all hardware and software elements of the data communication circuits maintained by the work center to include Commercial and GFE…,"Arlington, VA 22201"
963,"AI/ML - Data Pipeline Engineer, Siri Understanding",Apple,,"Proven experience building data pipelines for language data, including API integration, familiarity with AWS, Docker.","Seattle, WA"
964,Data Center Storage Engineer,Bizzell Corporation,"$75,000 - $95,000 a year","Install and configure hardware and software components for DoD data centers.Create standardized data center designs, implementation, and operations…","Orlando, FL 32826"
965,Sr. Data Center Network Engineer (Fully Remote),"TekPartners, A P2P Company",,"Provide a technical overview of product architecture, functionality, system / data requirements, service delivery and integration with enterprise applications.","Remote in Westlake, OH 44145"
966,Data Loss Prevention Engineer,The Intersect Group,$68 - $76 an hour,Experience with metadata management and data tagging and creating custom data analytics for data security.Knowledge of data classification solutions.,"Richardson, TX 75082"
967,Data Engineer,Kforce,,LMA/EUC remediation that will be solved with VBA modifications.Business logic moved to Python on our Azure Platform.For Role/Resource Groups/Mandatory Skills:,"Houston, TX 77002 (Downtown area)"
968,Senior Big Data Engineer (Hybrid),Premier Staffing Partners,,Strong knowledge of enterprise data warehouse (EDW) data models with a focus on Star Schema data modeling techniques required.Sr Big Data Engineer Duties *.,"Houston, TX 77002 (Downtown area)"
969,Sr. SQL Developer/Data Engineer-HYBRID WORK MODEL,H&R Block,,"Develop and implement data profiling, data quality checks, conduct QA and implement monitoring routines.Create and maintain all documentation related to data.","Hybrid remote in Kansas City, MO 64105"
970,Lead Data Engineer,inTulsa,,"Providing technical expertise on data storage, data mining, and data cleansing.Design and lead teams to implement data pipelines.","Hybrid remote in Baltimore, MD"
971,Sr. Data Engineer,Alaka`ina Foundation Family of Companies,,Experience building and working with data pipelines and large data sets).Experience with schema design and data modeling.Hold and participate in Gate Reviews.,"Kirtland AFB, NM"
972,Process Engineer/Data Scientist,Joule,,"Experience with manufacturing process time series data, images, and spectra data.Experience in one or more of the following advanced data analytics skills:…","Devens, MA 01434"
973,"Software Engineer II - XM Discover, Data Acquisition",Qualtrics,,Build scalable data processing applications.The Data Acquisition team is responsible for loading data from any and all disparate data sources into one unified…,"Hybrid remote in Reston, VA 20191"
974,Principal Data Engineer,Comcast,,Developing large scale data pipelines exposing data sources within Comcast to our team of data analysts and data scientists.Experience with working in Spark.,"Philadelphia, PA 19103"
975,Sr Data Engineer,Horizontal Talent,,"Actively participate in all phases of project software development life cycle (SDLC) including requirements analysis, database design, physical data modeling,…","Atlanta, GA"
976,Junior Data Science Engineer,Leidos,"$50,700 - $105,300 a year","Strong communication skills that will enable proactive and effective collaboration with a virtual team of data engineers and DevOps engineers, including the…","Scott AFB, IL 62225"
977,Voice and Data Engineer,Leidos,"$60,450 - $125,550 a year",Provide problem resolution for all hardware and software elements of the data communication circuits maintained by the work center to include Commercial and GFE…,"Arlington, VA 22201"
978,"AI/ML - Data Pipeline Engineer, Siri Understanding",Apple,,"Proven experience building data pipelines for language data, including API integration, familiarity with AWS, Docker.","Seattle, WA"
979,Data Center Storage Engineer,Bizzell Corporation,"$75,000 - $95,000 a year","Install and configure hardware and software components for DoD data centers.Create standardized data center designs, implementation, and operations…","Orlando, FL 32826"
980,Sr. Data Center Network Engineer (Fully Remote),"TekPartners, A P2P Company",,"Provide a technical overview of product architecture, functionality, system / data requirements, service delivery and integration with enterprise applications.","Remote in Westlake, OH 44145"
981,Data Loss Prevention Engineer,The Intersect Group,$68 - $76 an hour,Experience with metadata management and data tagging and creating custom data analytics for data security.Knowledge of data classification solutions.,"Richardson, TX 75082"
982,Data Engineer,Kforce,,LMA/EUC remediation that will be solved with VBA modifications.Business logic moved to Python on our Azure Platform.For Role/Resource Groups/Mandatory Skills:,"Houston, TX 77002 (Downtown area)"
983,Senior Big Data Engineer (Hybrid),Premier Staffing Partners,,Strong knowledge of enterprise data warehouse (EDW) data models with a focus on Star Schema data modeling techniques required.Sr Big Data Engineer Duties *.,"Houston, TX 77002 (Downtown area)"
984,Sr. SQL Developer/Data Engineer-HYBRID WORK MODEL,H&R Block,,"Develop and implement data profiling, data quality checks, conduct QA and implement monitoring routines.Create and maintain all documentation related to data.","Hybrid remote in Kansas City, MO 64105"
985,Lead Data Engineer,inTulsa,,"Providing technical expertise on data storage, data mining, and data cleansing.Design and lead teams to implement data pipelines.","Hybrid remote in Baltimore, MD"
986,Sr. Data Engineer,Alaka`ina Foundation Family of Companies,,Experience building and working with data pipelines and large data sets).Experience with schema design and data modeling.Hold and participate in Gate Reviews.,"Kirtland AFB, NM"
987,Process Engineer/Data Scientist,Joule,,"Experience with manufacturing process time series data, images, and spectra data.Experience in one or more of the following advanced data analytics skills:…","Devens, MA 01434"
988,"Software Engineer II - XM Discover, Data Acquisition",Qualtrics,,Build scalable data processing applications.The Data Acquisition team is responsible for loading data from any and all disparate data sources into one unified…,"Hybrid remote in Reston, VA 20191"
989,Principal Data Engineer,Comcast,,Developing large scale data pipelines exposing data sources within Comcast to our team of data analysts and data scientists.Experience with working in Spark.,"Philadelphia, PA 19103"
990,Sr Data Engineer,Horizontal Talent,,"Actively participate in all phases of project software development life cycle (SDLC) including requirements analysis, database design, physical data modeling,…","Atlanta, GA"
991,Junior Data Science Engineer,Leidos,"$50,700 - $105,300 a year","Strong communication skills that will enable proactive and effective collaboration with a virtual team of data engineers and DevOps engineers, including the…","Scott AFB, IL 62225"
992,Voice and Data Engineer,Leidos,"$60,450 - $125,550 a year",Provide problem resolution for all hardware and software elements of the data communication circuits maintained by the work center to include Commercial and GFE…,"Arlington, VA 22201"
993,"AI/ML - Data Pipeline Engineer, Siri Understanding",Apple,,"Proven experience building data pipelines for language data, including API integration, familiarity with AWS, Docker.","Seattle, WA"
994,Data Center Storage Engineer,Bizzell Corporation,"$75,000 - $95,000 a year","Install and configure hardware and software components for DoD data centers.Create standardized data center designs, implementation, and operations…","Orlando, FL 32826"
995,Sr. Data Center Network Engineer (Fully Remote),"TekPartners, A P2P Company",,"Provide a technical overview of product architecture, functionality, system / data requirements, service delivery and integration with enterprise applications.","Remote in Westlake, OH 44145"
996,Data Loss Prevention Engineer,The Intersect Group,$68 - $76 an hour,Experience with metadata management and data tagging and creating custom data analytics for data security.Knowledge of data classification solutions.,"Richardson, TX 75082"
997,Data Engineer,Kforce,,LMA/EUC remediation that will be solved with VBA modifications.Business logic moved to Python on our Azure Platform.For Role/Resource Groups/Mandatory Skills:,"Houston, TX 77002 (Downtown area)"
998,Senior Big Data Engineer (Hybrid),Premier Staffing Partners,,Strong knowledge of enterprise data warehouse (EDW) data models with a focus on Star Schema data modeling techniques required.Sr Big Data Engineer Duties *.,"Houston, TX 77002 (Downtown area)"
999,Sr. SQL Developer/Data Engineer-HYBRID WORK MODEL,H&R Block,,"Develop and implement data profiling, data quality checks, conduct QA and implement monitoring routines.Create and maintain all documentation related to data.","Hybrid remote in Kansas City, MO 64105"
1000,Lead Data Engineer,inTulsa,,"Providing technical expertise on data storage, data mining, and data cleansing.Design and lead teams to implement data pipelines.","Hybrid remote in Baltimore, MD"
1001,Sr. Data Engineer,Alaka`ina Foundation Family of Companies,,Experience building and working with data pipelines and large data sets).Experience with schema design and data modeling.Hold and participate in Gate Reviews.,"Kirtland AFB, NM"
1002,Process Engineer/Data Scientist,Joule,,"Experience with manufacturing process time series data, images, and spectra data.Experience in one or more of the following advanced data analytics skills:…","Devens, MA 01434"
1003,"Software Engineer II - XM Discover, Data Acquisition",Qualtrics,,Build scalable data processing applications.The Data Acquisition team is responsible for loading data from any and all disparate data sources into one unified…,"Hybrid remote in Reston, VA 20191"
1004,Principal Data Engineer,Comcast,,Developing large scale data pipelines exposing data sources within Comcast to our team of data analysts and data scientists.Experience with working in Spark.,"Philadelphia, PA 19103"
1005,Sr Data Engineer,Horizontal Talent,,"Actively participate in all phases of project software development life cycle (SDLC) including requirements analysis, database design, physical data modeling,…","Atlanta, GA"
1006,Junior Data Science Engineer,Leidos,"$50,700 - $105,300 a year","Strong communication skills that will enable proactive and effective collaboration with a virtual team of data engineers and DevOps engineers, including the…","Scott AFB, IL 62225"
1007,Voice and Data Engineer,Leidos,"$60,450 - $125,550 a year",Provide problem resolution for all hardware and software elements of the data communication circuits maintained by the work center to include Commercial and GFE…,"Arlington, VA 22201"
1008,"AI/ML - Data Pipeline Engineer, Siri Understanding",Apple,,"Proven experience building data pipelines for language data, including API integration, familiarity with AWS, Docker.","Seattle, WA"
1009,Data Center Storage Engineer,Bizzell Corporation,"$75,000 - $95,000 a year","Install and configure hardware and software components for DoD data centers.Create standardized data center designs, implementation, and operations…","Orlando, FL 32826"
1010,Sr. Data Center Network Engineer (Fully Remote),"TekPartners, A P2P Company",,"Provide a technical overview of product architecture, functionality, system / data requirements, service delivery and integration with enterprise applications.","Remote in Westlake, OH 44145"
1011,Data Loss Prevention Engineer,The Intersect Group,$68 - $76 an hour,Experience with metadata management and data tagging and creating custom data analytics for data security.Knowledge of data classification solutions.,"Richardson, TX 75082"
1012,Data Engineer,Kforce,,LMA/EUC remediation that will be solved with VBA modifications.Business logic moved to Python on our Azure Platform.For Role/Resource Groups/Mandatory Skills:,"Houston, TX 77002 (Downtown area)"
1013,Senior Big Data Engineer (Hybrid),Premier Staffing Partners,,Strong knowledge of enterprise data warehouse (EDW) data models with a focus on Star Schema data modeling techniques required.Sr Big Data Engineer Duties *.,"Houston, TX 77002 (Downtown area)"
1014,Sr. SQL Developer/Data Engineer-HYBRID WORK MODEL,H&R Block,,"Develop and implement data profiling, data quality checks, conduct QA and implement monitoring routines.Create and maintain all documentation related to data.","Hybrid remote in Kansas City, MO 64105"
1015,Sr. Data Engineer,Alaka`ina Foundation Family of Companies,,Experience building and working with data pipelines and large data sets).Experience with schema design and data modeling.Hold and participate in Gate Reviews.,"Kirtland AFB, NM"
1016,Lead Data Engineer,inTulsa,,"Providing technical expertise on data storage, data mining, and data cleansing.Design and lead teams to implement data pipelines.","Hybrid remote in Baltimore, MD"
1017,Process Engineer/Data Scientist,Joule,,"Experience with manufacturing process time series data, images, and spectra data.Experience in one or more of the following advanced data analytics skills:…","Devens, MA 01434"
1018,"Software Engineer II - XM Discover, Data Acquisition",Qualtrics,,Build scalable data processing applications.The Data Acquisition team is responsible for loading data from any and all disparate data sources into one unified…,"Hybrid remote in Reston, VA 20191"
1019,Principal Data Engineer,Comcast,,Developing large scale data pipelines exposing data sources within Comcast to our team of data analysts and data scientists.Experience with working in Spark.,"Philadelphia, PA 19103"
1020,Sr Data Engineer,Horizontal Talent,,"Actively participate in all phases of project software development life cycle (SDLC) including requirements analysis, database design, physical data modeling,…","Atlanta, GA"
1021,Voice and Data Engineer,Leidos,"$60,450 - $125,550 a year",Provide problem resolution for all hardware and software elements of the data communication circuits maintained by the work center to include Commercial and GFE…,"Arlington, VA 22201"
1022,Junior Data Science Engineer,Leidos,"$50,700 - $105,300 a year","Strong communication skills that will enable proactive and effective collaboration with a virtual team of data engineers and DevOps engineers, including the…","Scott AFB, IL 62225"
1023,"AI/ML - Data Pipeline Engineer, Siri Understanding",Apple,,"Proven experience building data pipelines for language data, including API integration, familiarity with AWS, Docker.","Seattle, WA"
1024,Sr. Data Center Network Engineer (Fully Remote),"TekPartners, A P2P Company",,"Provide a technical overview of product architecture, functionality, system / data requirements, service delivery and integration with enterprise applications.","Remote in Westlake, OH 44145"
1025,Data Center Storage Engineer,Bizzell Corporation,"$75,000 - $95,000 a year","Install and configure hardware and software components for DoD data centers.Create standardized data center designs, implementation, and operations…","Orlando, FL 32826"
1026,Data Loss Prevention Engineer,The Intersect Group,$68 - $76 an hour,Experience with metadata management and data tagging and creating custom data analytics for data security.Knowledge of data classification solutions.,"Richardson, TX 75082"
1027,Data Engineer,Kforce,,LMA/EUC remediation that will be solved with VBA modifications.Business logic moved to Python on our Azure Platform.For Role/Resource Groups/Mandatory Skills:,"Houston, TX 77002 (Downtown area)"
1028,Senior Big Data Engineer (Hybrid),Premier Staffing Partners,,Strong knowledge of enterprise data warehouse (EDW) data models with a focus on Star Schema data modeling techniques required.Sr Big Data Engineer Duties *.,"Houston, TX 77002 (Downtown area)"
1029,Sr. SQL Developer/Data Engineer-HYBRID WORK MODEL,H&R Block,,"Develop and implement data profiling, data quality checks, conduct QA and implement monitoring routines.Create and maintain all documentation related to data.","Hybrid remote in Kansas City, MO 64105"
1030,Lead Data Engineer,inTulsa,,"Providing technical expertise on data storage, data mining, and data cleansing.Design and lead teams to implement data pipelines.","Hybrid remote in Baltimore, MD"
1031,Sr. Data Engineer,Alaka`ina Foundation Family of Companies,,Experience building and working with data pipelines and large data sets).Experience with schema design and data modeling.Hold and participate in Gate Reviews.,"Kirtland AFB, NM"
1032,Process Engineer/Data Scientist,Joule,,"Experience with manufacturing process time series data, images, and spectra data.Experience in one or more of the following advanced data analytics skills:…","Devens, MA 01434"
1033,"Software Engineer II - XM Discover, Data Acquisition",Qualtrics,,Build scalable data processing applications.The Data Acquisition team is responsible for loading data from any and all disparate data sources into one unified…,"Hybrid remote in Reston, VA 20191"
1034,Principal Data Engineer,Comcast,,Developing large scale data pipelines exposing data sources within Comcast to our team of data analysts and data scientists.Experience with working in Spark.,"Philadelphia, PA 19103"
1035,Sr Data Engineer,Horizontal Talent,,"Actively participate in all phases of project software development life cycle (SDLC) including requirements analysis, database design, physical data modeling,…","Atlanta, GA"
1036,Voice and Data Engineer,Leidos,"$60,450 - $125,550 a year",Provide problem resolution for all hardware and software elements of the data communication circuits maintained by the work center to include Commercial and GFE…,"Arlington, VA 22201"
1037,Junior Data Science Engineer,Leidos,"$50,700 - $105,300 a year","Strong communication skills that will enable proactive and effective collaboration with a virtual team of data engineers and DevOps engineers, including the…","Scott AFB, IL 62225"
1038,"AI/ML - Data Pipeline Engineer, Siri Understanding",Apple,,"Proven experience building data pipelines for language data, including API integration, familiarity with AWS, Docker.","Seattle, WA"
1039,Sr. Data Center Network Engineer (Fully Remote),"TekPartners, A P2P Company",,"Provide a technical overview of product architecture, functionality, system / data requirements, service delivery and integration with enterprise applications.","Remote in Westlake, OH 44145"
1040,Data Center Storage Engineer,Bizzell Corporation,"$75,000 - $95,000 a year","Install and configure hardware and software components for DoD data centers.Create standardized data center designs, implementation, and operations…","Orlando, FL 32826"
1041,Data Loss Prevention Engineer,The Intersect Group,$68 - $76 an hour,Experience with metadata management and data tagging and creating custom data analytics for data security.Knowledge of data classification solutions.,"Richardson, TX 75082"
1042,Data Engineer,Kforce,,LMA/EUC remediation that will be solved with VBA modifications.Business logic moved to Python on our Azure Platform.For Role/Resource Groups/Mandatory Skills:,"Houston, TX 77002 (Downtown area)"
1043,Senior Big Data Engineer (Hybrid),Premier Staffing Partners,,Strong knowledge of enterprise data warehouse (EDW) data models with a focus on Star Schema data modeling techniques required.Sr Big Data Engineer Duties *.,"Houston, TX 77002 (Downtown area)"
1044,Sr. SQL Developer/Data Engineer-HYBRID WORK MODEL,H&R Block,,"Develop and implement data profiling, data quality checks, conduct QA and implement monitoring routines.Create and maintain all documentation related to data.","Hybrid remote in Kansas City, MO 64105"
1045,Lead Data Engineer,inTulsa,,"Providing technical expertise on data storage, data mining, and data cleansing.Design and lead teams to implement data pipelines.","Hybrid remote in Baltimore, MD"
1046,Sr. Data Engineer,Alaka`ina Foundation Family of Companies,,Experience building and working with data pipelines and large data sets).Experience with schema design and data modeling.Hold and participate in Gate Reviews.,"Kirtland AFB, NM"
1047,Process Engineer/Data Scientist,Joule,,"Experience with manufacturing process time series data, images, and spectra data.Experience in one or more of the following advanced data analytics skills:…","Devens, MA 01434"
1048,"Software Engineer II - XM Discover, Data Acquisition",Qualtrics,,Build scalable data processing applications.The Data Acquisition team is responsible for loading data from any and all disparate data sources into one unified…,"Hybrid remote in Reston, VA 20191"
1049,Principal Data Engineer,Comcast,,Developing large scale data pipelines exposing data sources within Comcast to our team of data analysts and data scientists.Experience with working in Spark.,"Philadelphia, PA 19103"
1050,Sr Data Engineer,Horizontal Talent,,"Actively participate in all phases of project software development life cycle (SDLC) including requirements analysis, database design, physical data modeling,…","Atlanta, GA"
1051,Voice and Data Engineer,Leidos,"$60,450 - $125,550 a year",Provide problem resolution for all hardware and software elements of the data communication circuits maintained by the work center to include Commercial and GFE…,"Arlington, VA 22201"
1052,Junior Data Science Engineer,Leidos,"$50,700 - $105,300 a year","Strong communication skills that will enable proactive and effective collaboration with a virtual team of data engineers and DevOps engineers, including the…","Scott AFB, IL 62225"
1053,"AI/ML - Data Pipeline Engineer, Siri Understanding",Apple,,"Proven experience building data pipelines for language data, including API integration, familiarity with AWS, Docker.","Seattle, WA"
1054,Sr. Data Center Network Engineer (Fully Remote),"TekPartners, A P2P Company",,"Provide a technical overview of product architecture, functionality, system / data requirements, service delivery and integration with enterprise applications.","Remote in Westlake, OH 44145"
1055,Data Center Storage Engineer,Bizzell Corporation,"$75,000 - $95,000 a year","Install and configure hardware and software components for DoD data centers.Create standardized data center designs, implementation, and operations…","Orlando, FL 32826"
1056,Data Loss Prevention Engineer,The Intersect Group,$68 - $76 an hour,Experience with metadata management and data tagging and creating custom data analytics for data security.Knowledge of data classification solutions.,"Richardson, TX 75082"
1057,Data Engineer,Kforce,,LMA/EUC remediation that will be solved with VBA modifications.Business logic moved to Python on our Azure Platform.For Role/Resource Groups/Mandatory Skills:,"Houston, TX 77002 (Downtown area)"
1058,Senior Big Data Engineer (Hybrid),Premier Staffing Partners,,Strong knowledge of enterprise data warehouse (EDW) data models with a focus on Star Schema data modeling techniques required.Sr Big Data Engineer Duties *.,"Houston, TX 77002 (Downtown area)"
1059,Sr. SQL Developer/Data Engineer-HYBRID WORK MODEL,H&R Block,,"Develop and implement data profiling, data quality checks, conduct QA and implement monitoring routines.Create and maintain all documentation related to data.","Hybrid remote in Kansas City, MO 64105"
1060,Lead Data Engineer,inTulsa,,"Providing technical expertise on data storage, data mining, and data cleansing.Design and lead teams to implement data pipelines.","Hybrid remote in Baltimore, MD"
1061,Sr. Data Engineer,Alaka`ina Foundation Family of Companies,,Experience building and working with data pipelines and large data sets).Experience with schema design and data modeling.Hold and participate in Gate Reviews.,"Kirtland AFB, NM"
1062,Process Engineer/Data Scientist,Joule,,"Experience with manufacturing process time series data, images, and spectra data.Experience in one or more of the following advanced data analytics skills:…","Devens, MA 01434"
1063,"Software Engineer II - XM Discover, Data Acquisition",Qualtrics,,Build scalable data processing applications.The Data Acquisition team is responsible for loading data from any and all disparate data sources into one unified…,"Hybrid remote in Reston, VA 20191"
1064,Principal Data Engineer,Comcast,,Developing large scale data pipelines exposing data sources within Comcast to our team of data analysts and data scientists.Experience with working in Spark.,"Philadelphia, PA 19103"
1065,Sr Data Engineer,Horizontal Talent,,"Actively participate in all phases of project software development life cycle (SDLC) including requirements analysis, database design, physical data modeling,…","Atlanta, GA"
1066,Voice and Data Engineer,Leidos,"$60,450 - $125,550 a year",Provide problem resolution for all hardware and software elements of the data communication circuits maintained by the work center to include Commercial and GFE…,"Arlington, VA 22201"
1067,Junior Data Science Engineer,Leidos,"$50,700 - $105,300 a year","Strong communication skills that will enable proactive and effective collaboration with a virtual team of data engineers and DevOps engineers, including the…","Scott AFB, IL 62225"
1068,"AI/ML - Data Pipeline Engineer, Siri Understanding",Apple,,"Proven experience building data pipelines for language data, including API integration, familiarity with AWS, Docker.","Seattle, WA"
1069,Sr. Data Center Network Engineer (Fully Remote),"TekPartners, A P2P Company",,"Provide a technical overview of product architecture, functionality, system / data requirements, service delivery and integration with enterprise applications.","Remote in Westlake, OH 44145"
1070,Data Center Storage Engineer,Bizzell Corporation,"$75,000 - $95,000 a year","Install and configure hardware and software components for DoD data centers.Create standardized data center designs, implementation, and operations…","Orlando, FL 32826"
1071,Data Loss Prevention Engineer,The Intersect Group,$68 - $76 an hour,Experience with metadata management and data tagging and creating custom data analytics for data security.Knowledge of data classification solutions.,"Richardson, TX 75082"
1072,Data Engineer,Kforce,,LMA/EUC remediation that will be solved with VBA modifications.Business logic moved to Python on our Azure Platform.For Role/Resource Groups/Mandatory Skills:,"Houston, TX 77002 (Downtown area)"
1073,Senior Big Data Engineer (Hybrid),Premier Staffing Partners,,Strong knowledge of enterprise data warehouse (EDW) data models with a focus on Star Schema data modeling techniques required.Sr Big Data Engineer Duties *.,"Houston, TX 77002 (Downtown area)"
1074,Sr. SQL Developer/Data Engineer-HYBRID WORK MODEL,H&R Block,,"Develop and implement data profiling, data quality checks, conduct QA and implement monitoring routines.Create and maintain all documentation related to data.","Hybrid remote in Kansas City, MO 64105"
1075,Lead Data Engineer,inTulsa,,"Providing technical expertise on data storage, data mining, and data cleansing.Design and lead teams to implement data pipelines.","Hybrid remote in Baltimore, MD"
1076,Sr. Data Engineer,Alaka`ina Foundation Family of Companies,,Experience building and working with data pipelines and large data sets).Experience with schema design and data modeling.Hold and participate in Gate Reviews.,"Kirtland AFB, NM"
1077,Process Engineer/Data Scientist,Joule,,"Experience with manufacturing process time series data, images, and spectra data.Experience in one or more of the following advanced data analytics skills:…","Devens, MA 01434"
1078,"Software Engineer II - XM Discover, Data Acquisition",Qualtrics,,Build scalable data processing applications.The Data Acquisition team is responsible for loading data from any and all disparate data sources into one unified…,"Hybrid remote in Reston, VA 20191"
1079,Principal Data Engineer,Comcast,,Developing large scale data pipelines exposing data sources within Comcast to our team of data analysts and data scientists.Experience with working in Spark.,"Philadelphia, PA 19103"
1080,Sr Data Engineer,Horizontal Talent,,"Actively participate in all phases of project software development life cycle (SDLC) including requirements analysis, database design, physical data modeling,…","Atlanta, GA"
1081,Junior Data Science Engineer,Leidos,"$50,700 - $105,300 a year","Strong communication skills that will enable proactive and effective collaboration with a virtual team of data engineers and DevOps engineers, including the…","Scott AFB, IL 62225"
1082,Voice and Data Engineer,Leidos,"$60,450 - $125,550 a year",Provide problem resolution for all hardware and software elements of the data communication circuits maintained by the work center to include Commercial and GFE…,"Arlington, VA 22201"
1083,"AI/ML - Data Pipeline Engineer, Siri Understanding",Apple,,"Proven experience building data pipelines for language data, including API integration, familiarity with AWS, Docker.","Seattle, WA"
1084,Sr. Data Center Network Engineer (Fully Remote),"TekPartners, A P2P Company",,"Provide a technical overview of product architecture, functionality, system / data requirements, service delivery and integration with enterprise applications.","Remote in Westlake, OH 44145"
1085,Data Center Storage Engineer,Bizzell Corporation,"$75,000 - $95,000 a year","Install and configure hardware and software components for DoD data centers.Create standardized data center designs, implementation, and operations…","Orlando, FL 32826"
1086,Data Loss Prevention Engineer,The Intersect Group,$68 - $76 an hour,Experience with metadata management and data tagging and creating custom data analytics for data security.Knowledge of data classification solutions.,"Richardson, TX 75082"
1087,Data Engineer,Kforce,,LMA/EUC remediation that will be solved with VBA modifications.Business logic moved to Python on our Azure Platform.For Role/Resource Groups/Mandatory Skills:,"Houston, TX 77002 (Downtown area)"
1088,Senior Big Data Engineer (Hybrid),Premier Staffing Partners,,Strong knowledge of enterprise data warehouse (EDW) data models with a focus on Star Schema data modeling techniques required.Sr Big Data Engineer Duties *.,"Houston, TX 77002 (Downtown area)"
1089,Sr. SQL Developer/Data Engineer-HYBRID WORK MODEL,H&R Block,,"Develop and implement data profiling, data quality checks, conduct QA and implement monitoring routines.Create and maintain all documentation related to data.","Hybrid remote in Kansas City, MO 64105"
1090,Lead Data Engineer,inTulsa,,"Providing technical expertise on data storage, data mining, and data cleansing.Design and lead teams to implement data pipelines.","Hybrid remote in Baltimore, MD"
1091,Sr. Data Engineer,Alaka`ina Foundation Family of Companies,,Experience building and working with data pipelines and large data sets).Experience with schema design and data modeling.Hold and participate in Gate Reviews.,"Kirtland AFB, NM"
1092,Process Engineer/Data Scientist,Joule,,"Experience with manufacturing process time series data, images, and spectra data.Experience in one or more of the following advanced data analytics skills:…","Devens, MA 01434"
1093,"Software Engineer II - XM Discover, Data Acquisition",Qualtrics,,Build scalable data processing applications.The Data Acquisition team is responsible for loading data from any and all disparate data sources into one unified…,"Hybrid remote in Reston, VA 20191"
1094,Principal Data Engineer,Comcast,,Developing large scale data pipelines exposing data sources within Comcast to our team of data analysts and data scientists.Experience with working in Spark.,"Philadelphia, PA 19103"
1095,Sr Data Engineer,Horizontal Talent,,"Actively participate in all phases of project software development life cycle (SDLC) including requirements analysis, database design, physical data modeling,…","Atlanta, GA"
1096,Junior Data Science Engineer,Leidos,"$50,700 - $105,300 a year","Strong communication skills that will enable proactive and effective collaboration with a virtual team of data engineers and DevOps engineers, including the…","Scott AFB, IL 62225"
1097,Voice and Data Engineer,Leidos,"$60,450 - $125,550 a year",Provide problem resolution for all hardware and software elements of the data communication circuits maintained by the work center to include Commercial and GFE…,"Arlington, VA 22201"
1098,"AI/ML - Data Pipeline Engineer, Siri Understanding",Apple,,"Proven experience building data pipelines for language data, including API integration, familiarity with AWS, Docker.","Seattle, WA"
1099,Sr. Data Center Network Engineer (Fully Remote),"TekPartners, A P2P Company",,"Provide a technical overview of product architecture, functionality, system / data requirements, service delivery and integration with enterprise applications.","Remote in Westlake, OH 44145"
